"CONTACT_ID";"AGE";"FAMILYSIZE";"YEAREXPERIENCE";"ANNUALINCOME";"EDUCATIONLEVEL_ID";"NETPRICE_PRO11_AMT";"NETPRICE_PRO12_AMT";"NETPRICE_PRO13_AMT";"NETPRICE_PRO14_AMT";"NETPRICE_PRO15_AMT";"NETPRICE_PRO16_AMT";"NETPRICE_PRO17_AMT";"name"
1884;62;4;38;99;2;0;0;0;17;0;0;0;"Hammersmith and Fulham"
1885;30;4;4;18;2;0;0;0;3;1;1;0;"Richmond upon Thames"
1886;38;2;12;38;1;0;0;0;3;1;1;0;"Sutton"
1887;33;1;8;133;1;0;0;0;0;0;1;0;"Kingston upon Thames"
1888;58;2;34;84;1;0;0;0;28;1;1;0;"Lambeth"
1889;59;1;35;60;2;0;0;0;0;1;1;0;"Islington"
1890;52;3;28;178;3;147;0;0;54;0;1;1;"Harrow"
1891;36;1;12;18;3;0;0;0;5;1;0;0;"Kingston upon Thames"
1892;45;1;21;73;3;0;0;0;8;0;1;0;"Havering"
1893;49;1;23;125;1;0;0;0;73;0;0;0;"Bexley"
1894;52;1;26;91;2;0;0;1;43;1;1;1;"Brent"
1895;54;2;28;74;1;0;0;0;11;0;1;0;"Islington"
1896;30;2;4;35;2;0;1;0;3;1;0;0;"Enfield"
1897;65;1;39;113;1;0;0;0;20;1;1;0;"Hackney"
1898;34;4;8;52;2;0;0;0;22;0;0;0;"Camden"
1899;30;2;6;191;2;0;0;0;44;0;1;1;"Waltham Forest"
1900;51;1;25;18;3;93;0;0;3;1;0;0;"Tower Hamlets"
1901;52;2;27;25;1;0;0;0;0;1;1;0;"Tower Hamlets"
1902;43;4;18;50;3;0;0;0;19;0;0;0;"Hillingdon"
1903;35;4;10;75;3;0;0;0;7;1;1;0;"Islington"
1904;56;2;26;92;3;0;1;0;45;1;0;0;"Enfield"
1905;57;2;32;33;2;0;0;0;20;0;1;0;"Waltham Forest"
1906;58;3;32;65;3;0;0;0;22;0;0;0;"Barnet"
1907;53;3;28;44;1;0;0;0;17;0;0;0;"Brent"
1908;45;2;21;183;1;354;0;0;14;0;0;0;"Lewisham"
1909;44;2;20;175;1;0;0;0;14;1;1;0;"Barnet"
1910;54;4;28;28;3;0;0;0;15;1;1;0;"Barking and Dagenham"
1911;41;4;17;49;2;0;0;0;22;0;0;0;"Hackney"
1912;52;4;26;45;1;0;0;0;18;0;1;0;"Waltham Forest"
1913;43;4;17;64;3;221;0;0;30;0;1;1;"Merton"
1914;63;3;38;22;3;90;0;0;1;0;1;0;"Merton"
1915;54;1;30;120;1;119;0;0;74;1;1;0;"Barnet"
1916;33;2;8;175;1;102;0;0;67;0;1;0;"Barking and Dagenham"
1917;25;4;0;101;3;256;0;0;23;1;0;0;"Bexley"
1918;41;1;16;104;3;0;0;0;10;0;1;0;"Islington"
1919;40;4;16;155;3;0;0;1;1;1;1;1;"Islington"
1920;43;1;18;58;1;0;0;0;24;0;0;0;"Lewisham"
1921;36;4;10;80;2;0;0;0;22;0;1;0;"Camden"
1922;57;1;33;45;3;195;0;0;18;0;0;0;"Kingston upon Thames"
1923;34;1;9;134;1;164;1;0;46;0;1;0;"Enfield"
1924;38;4;14;58;3;153;1;0;20;0;0;0;"Camden"
1925;47;1;21;20;1;0;0;0;2;1;1;0;"Westminster"
1926;39;4;13;25;3;0;0;0;15;0;1;0;"Brent"
1927;45;1;20;55;1;0;0;0;3;1;1;0;"Hackney"
1928;62;1;37;155;1;0;0;0;13;0;0;0;"Barnet"
1929;59;1;34;30;1;0;0;0;13;1;1;0;"Hillingdon"
1930;61;4;37;39;1;0;0;0;4;1;1;0;"Lewisham"
1931;36;4;12;73;3;188;0;0;20;0;1;0;"Croydon"
1932;58;4;34;41;1;0;0;0;13;0;1;0;"Camden"
1933;55;4;30;34;3;157;0;0;1;0;1;0;"Merton"
1934;29;3;5;21;3;119;0;0;9;0;0;0;"Barking and Dagenham"
1935;34;4;8;11;1;0;1;1;3;1;1;0;"Hillingdon"
1936;61;2;35;154;1;0;0;0;69;0;0;0;"Kingston upon Thames"
1937;50;4;20;19;3;0;0;0;4;0;0;0;"Bexley"
1938;52;2;26;101;2;0;0;0;24;0;1;0;"Barking and Dagenham"
1939;39;1;15;24;1;116;0;0;10;1;1;0;"Islington"
1940;55;2;29;131;1;0;1;0;27;0;0;0;"Islington"
1941;33;1;9;105;1;0;0;0;40;0;1;0;"Tower Hamlets"
1942;47;1;21;52;2;194;0;0;12;0;0;0;"Harrow"
1943;57;4;32;21;2;113;1;0;9;0;0;0;"Waltham Forest"
1944;57;3;31;45;1;198;0;0;14;0;1;0;"Newham"
1945;40;1;14;39;1;0;0;0;20;0;1;0;"Tower Hamlets"
1946;50;2;25;192;1;238;0;0;28;1;0;0;"Waltham Forest"
1947;29;1;5;195;1;0;0;0;43;0;0;0;"Bexley"
1948;46;3;22;83;1;0;0;0;7;0;0;0;"Kingston upon Thames"
1949;42;3;15;34;2;0;1;0;10;0;1;0;"Kingston upon Thames"
1950;59;4;33;49;2;104;0;0;17;0;1;0;"Bexley"
1951;31;4;1;60;3;244;0;0;40;0;0;0;"Kingston upon Thames"
1952;51;4;25;41;1;0;0;0;18;0;0;0;"Newham"
1953;35;3;10;72;1;285;0;0;23;0;0;0;"Merton"
1954;59;4;35;102;2;115;0;0;30;0;1;1;"Bexley"
1955;35;3;10;31;1;0;0;0;13;0;0;0;"Enfield"
1956;46;1;20;73;2;128;0;0;15;0;1;0;"Ealing"
1957;34;1;9;89;1;0;0;0;0;0;1;0;"Bexley"
1958;55;4;29;19;3;121;1;0;7;1;0;0;"Lewisham"
1959;64;4;40;63;2;0;0;0;12;0;1;0;"Merton"
1960;34;3;9;104;3;0;0;0;12;0;1;0;"Tower Hamlets"
1961;61;1;35;40;2;128;0;0;8;0;1;0;"Harrow"
1962;63;2;39;92;3;0;0;0;0;0;1;0;"Hillingdon"
1963;59;2;33;72;2;226;0;0;7;0;0;0;"Sutton"
1964;51;3;27;44;2;141;0;0;19;0;0;0;"Harrow"
1965;41;4;16;114;1;0;0;0;35;1;0;1;"Brent"
1966;37;4;13;73;1;0;0;0;24;0;0;0;"Brent"
1967;64;4;40;63;2;0;1;0;12;1;0;0;"Brent"
1968;44;1;20;69;3;184;0;1;8;1;1;0;"Lewisham"
1969;62;3;37;42;1;0;0;0;15;0;1;0;"Bexley"
1970;50;1;26;88;1;0;0;0;27;0;1;0;"Havering"
1971;43;2;18;98;1;0;0;0;4;0;1;0;"Barking and Dagenham"
1972;34;1;8;65;1;227;0;0;30;0;1;1;"Croydon"
1973;38;2;13;12;2;104;1;0;3;0;1;0;"Brent"
1974;29;4;5;122;1;0;0;0;30;1;0;1;"Barnet"
1976;53;2;29;24;1;0;0;0;2;1;0;0;"Southwark"
1977;43;4;19;170;1;318;0;1;42,5;1;1;1;"Hackney"
1978;61;4;36;184;2;342;0;1;23;1;1;1;"Barking and Dagenham"
1979;46;4;20;25;3;125;0;0;6;0;0;0;"Kingston upon Thames"
1980;57;2;31;131;1;0;0;0;27;0;0;0;"Barking and Dagenham"
1981;59;2;33;50;3;0;0;0;23;1;0;0;"Richmond upon Thames"
1982;52;2;28;21;1;0;1;0;4;0;1;0;"Waltham Forest"
1983;29;3;3;55;2;0;0;0;11;0;1;0;"Sutton"
1984;57;1;32;124;2;0;0;0;2;0;1;1;"Bromley"
1985;49;4;23;58;1;188;0;0;26;0;0;0;"Hackney"
1986;39;2;13;72;1;0;0;0;28;0;1;0;"Tower Hamlets"
1987;56;1;31;192;3;0;0;1;70;0;1;1;"Richmond upon Thames"
1988;63;3;38;83;2;0;0;0;18;0;1;0;"Hillingdon"
1989;37;1;12;93;1;0;1;0;28;0;1;0;"Hillingdon"
1990;56;3;26;38;3;110;1;0;10;0;1;0;"Harrow"
1991;45;4;20;55;3;164;1;0;19;0;0;0;"Kingston upon Thames"
1992;66;3;41;11;3;0;1;0;1;1;0;0;"Barking and Dagenham"
1993;40;2;15;85;1;0;1;0;4;0;0;0;"Hackney"
1994;50;1;24;124;1;266;0;0;49;0;1;0;"Westminster"
1995;60;2;36;129;1;0;0;0;60;0;1;0;"Harrow"
1996;31;1;7;180;1;0;0;0;43;0;0;0;"Enfield"
1997;40;4;14;74;2;0;0;0;14;0;1;0;"Redbridge"
1998;36;1;6;138;3;86;0;0;70;0;1;1;"Croydon"
1999;55;2;29;111;3;0;0;0;36;1;0;1;"Croydon"
2000;54;3;28;83;1;0;0;0;8;0;1;0;"Camden"
2001;35;4;10;33;1;87;0;0;17;0;1;0;"Hillingdon"
2002;55;4;29;21;3;0;0;0;7;0;0;0;"Islington"
2003;36;2;10;35;1;98;0;0;3;0;1;0;"Tower Hamlets"
2004;66;1;41;105;3;0;1;1;8;1;1;0;"Westminster"
2005;38;1;14;103;2;0;0;0;8;1;0;0;"Kensington and Chelsea"
2006;58;2;32;75;3;0;0;0;23;0;0;0;"Hillingdon"
2007;41;1;17;33;1;104;0;0;7;0;0;0;"Brent"
2008;60;4;34;52;2;0;1;0;17;0;1;0;"Harrow"
2009;47;1;23;89;2;0;1;1;26;1;1;0;"Merton"
2010;62;1;36;63;3;0;0;0;25;0;0;0;"Tower Hamlets"
2011;48;4;23;84;2;0;1;1;31;0;1;1;"Hackney"
2012;61;4;36;44;1;0;0;0;21;0;0;0;"Barnet"
2013;29;3;3;29;1;0;0;0;10;1;1;0;"Kingston upon Thames"
2014;45;1;21;29;3;0;0;0;3;0;1;0;"Waltham Forest"
2015;39;2;14;22;2;0;0;0;3;0;1;0;"Westminster"
2016;31;4;6;53;1;114;0;0;22;0;1;0;"Croydon"
2017;39;2;14;24;2;0;0;0;3;0;1;0;"Croydon"
2018;63;1;38;153;1;455;0;0;13;0;0;0;"Waltham Forest"
2019;28;2;2;31;2;0;1;0;3;0;1;0;"Havering"
2020;56;2;30;21;2;0;0;0;7;0;1;0;"Bexley"
2021;31;2;6;180;1;0;0;0;67;0;0;0;"Hillingdon"
2022;46;3;20;82;2;0;0;0;7;1;1;0;"Waltham Forest"
2023;42;4;18;90;1;245;1;0;8;0;0;0;"Kingston upon Thames"
2024;53;4;29;154;3;0;0;0;74;0;0;1;"Bexley"
2025;41;2;17;99;2;0;0;0;18;1;1;0;"Barking and Dagenham"
2026;61;1;36;153;2;0;1;1;26;1;0;1;"Lewisham"
2027;31;2;5;93;2;0;0;0;31;0;1;1;"Waltham Forest"
2029;59;3;34;18;2;104;0;1;13;1;1;0;"Enfield"
2030;49;1;24;70;1;0;0;0;29;0;0;0;"Lewisham"
2031;65;4;39;100;3;0;0;0;17;1;0;0;"Richmond upon Thames"
2032;30;3;6;193;3;0;0;0;63;0;1;1;"Kingston upon Thames"
2033;32;1;7;125;1;0;0;0;0;1;1;0;"Hillingdon"
2034;56;2;31;68;3;0;1;0;0;0;1;0;"Lewisham"
2035;36;1;10;55;1;95;0;0;20;0;1;0;"Barking and Dagenham"
2036;58;4;34;152;3;0;0;0;36;0;0;1;"Hackney"
2037;27;3;3;84;1;0;0;0;15;1;1;0;"Harrow"
2038;41;2;16;13;3;0;0;0;0;0;1;0;"Barking and Dagenham"
2039;59;4;35;33;1;131;0;0;4;1;0;0;"Barking and Dagenham"
2040;56;4;32;89;2;90;1;0;10;0;1;0;"Islington"
2041;52;1;26;93;1;0;0;0;24;0;1;0;"Hackney"
2042;35;4;5;68;3;0;0;0;18;0;0;0;"Barnet"
2043;47;2;21;85;2;0;0;0;17;1;0;0;"Croydon"
2044;29;1;4;73;2;0;0;0;8;0;1;0;"Tower Hamlets"
2045;31;4;6;83;2;106;0;0;22;0;1;0;"Havering"
2046;62;2;36;158;3;0;0;0;63;0;1;1;"Westminster"
2047;48;4;18;182;3;0;0;0;60;0;1;1;"Islington"
2048;26;2;1;24;3;123;0;0;9;1;0;0;"Hillingdon"
2049;60;2;34;102;1;0;0;0;20;1;1;0;"Havering"
2050;35;3;11;53;1;0;0;0;28;0;0;0;"Hillingdon"
2051;40;2;15;175;1;0;0;0;33;0;1;0;"Kensington and Chelsea"
2052;31;3;5;28;1;0;0;0;10;0;1;0;"Barking and Dagenham"
2053;50;4;25;14;1;0;0;0;8;0;1;0;"Barking and Dagenham"
2054;33;1;7;139;3;106;0;1;40;1;1;1;"Croydon"
2055;37;3;11;34;1;0;0;0;9;0;1;0;"Waltham Forest"
2056;38;1;14;64;3;0;0;0;15;1;0;0;"Redbridge"
2057;63;4;38;84;2;0;0;0;1;0;0;0;"Croydon"
2058;57;3;32;42;2;0;1;0;5;0;1;0;"Southwark"
2059;61;1;35;63;1;0;0;0;16;0;1;0;"Barnet"
2060;37;3;12;100;3;341;0;0;12;1;1;0;"Camden"
2061;51;2;25;190;2;0;0;0;42;0;1;1;"Croydon"
2062;44;1;20;22;1;91;0;0;10;0;0;0;"Croydon"
2063;63;1;37;20;2;0;1;0;8;1;0;0;"Redbridge"
2064;43;2;18;21;2;0;0;0;14;1;1;0;"Newham"
2065;38;4;14;25;2;101;0;0;4;0;1;0;"Barking and Dagenham"
2066;34;4;9;20;3;0;0;0;11;0;1;0;"Tower Hamlets"
2067;48;3;23;173;1;0;0;1;2;1;1;1;"Sutton"
2068;29;2;5;81;1;0;0;0;25;1;0;0;"Richmond upon Thames"
2069;37;2;11;139;2;421;0;0;8;0;1;1;"Tower Hamlets"
2070;60;2;35;119;1;0;1;0;39;0;1;0;"Waltham Forest"
2071;46;4;20;74;3;104;0;0;26;0;1;0;"Redbridge"
2072;34;1;10;42;2;131;0;0;15;0;0;0;"Bexley"
2073;56;2;30;73;1;0;0;0;11;0;0;0;"Wandsworth"
2074;57;4;31;114;1;0;1;1;52;0;1;1;"Brent"
2075;62;2;36;44;3;0;0;0;10;0;0;0;"Camden"
2076;32;2;8;141;1;0;0;0;43,3;0;0;0;"Lewisham"
2077;51;2;26;14;1;103;0;0;0;0;1;0;"Enfield"
2078;55;2;29;33;3;0;0;0;4;0;0;0;"Hammersmith and Fulham"
2079;60;2;34;83;1;249;0;0;20;0;0;0;"Bexley"
2080;40;4;16;89;1;155;0;0;8;0;1;0;"Hillingdon"
2081;62;4;38;39;1;0;1;0;22;0;1;0;"Waltham Forest"
2082;63;3;39;83;3;0;0;0;20;1;1;0;"Westminster"
2083;60;2;34;108;1;359;0;0;20;0;1;0;"Bexley"
2084;59;3;34;21;2;0;0;0;13;1;1;0;"Tower Hamlets"
2085;26;1;1;102;1;0;0;0;19;0;0;0;"Brent"
2086;56;1;32;48;3;0;0;0;16;1;0;0;"Lewisham"
2087;58;3;32;32;1;0;0;0;14;0;1;0;"Hackney"
2088;57;1;31;43;1;0;0;0;2;0;0;0;"Kensington and Chelsea"
2089;48;4;23;35;2;118;0;0;4;0;0;0;"Camden"
2090;30;1;6;184;1;0;0;0;60;0;1;0;"Merton"
2091;45;2;21;140;1;132;0;0;76;0;0;0;"Barking and Dagenham"
2092;64;3;38;32;2;0;0;0;7;1;1;0;"Hackney"
2093;44;1;20;149;1;0;0;0;17;0;1;0;"Harrow"
2094;51;4;25;15;3;0;0;0;6;1;0;0;"Harrow"
2095;43;3;16;71;2;0;0;0;23,3;0;0;0;"Hillingdon"
2096;29;4;3;108;2;0;0;0;18;0;0;0;"Barking and Dagenham"
2097;56;2;30;122;1;0;0;0;5;1;0;0;"Harrow"
2098;65;3;41;40;3;0;0;0;1;0;1;0;"Bexley"
2099;46;2;22;198;1;0;0;0;66,7;1;0;0;"Barnet"
2100;48;4;24;79;2;0;1;0;14;1;0;0;"Camden"
2101;56;1;31;84;3;0;0;0;1;0;1;0;"Hillingdon"
2102;61;3;37;31;2;0;0;0;4;1;0;0;"Bexley"
2103;46;4;20;12;3;0;0;0;6;1;0;0;"Bexley"
2104;58;2;34;88;1;0;0;0;16;1;1;0;"Westminster"
2105;31;2;5;29;2;131;0;0;3;1;1;0;"Westminster"
2106;27;1;3;201;1;158;0;0;63,3;0;1;0;"Camden"
2107;44;1;20;20;3;0;0;0;14;0;0;0;"Brent"
2108;44;1;20;15;1;0;0;0;10;0;1;0;"Richmond upon Thames"
2109;51;2;27;155;1;107;0;0;4;1;0;0;"Enfield"
2110;39;3;13;25;2;0;0;0;2;0;1;0;"Barnet"
2111;32;2;8;200;1;565;0;0;65;0;1;0;"Brent"
2112;33;1;7;101;2;233;0;0;27;0;0;0;"Westminster"
2113;40;4;16;19;2;0;0;0;4;1;1;0;"Kingston upon Thames"
2114;36;2;12;188;1;0;0;0;65;1;1;0;"Brent"
2115;52;1;28;8;1;0;0;0;3;0;1;0;"Barking and Dagenham"
2116;54;2;29;59;3;152;0;0;23;0;1;0;"Redbridge"
2117;26;4;2;72;1;0;1;1;26;0;1;0;"Barking and Dagenham"
2118;39;1;15;55;3;0;0;0;15;0;1;0;"Sutton"
2119;46;3;19;24;2;0;0;0;6,7;0;1;0;"Islington"
2120;57;1;32;19;1;0;0;0;13;0;1;0;"Croydon"
2121;59;2;33;71;3;150;0;0;23;1;1;0;"Redbridge"
2122;52;2;26;54;2;0;0;0;15;1;0;0;"Harrow"
2123;52;1;26;28;3;0;0;0;3;0;1;0;"Havering"
2124;50;4;20;25;3;0;0;0;4;0;1;0;"Tower Hamlets"
2125;41;2;17;51;3;0;0;0;6;1;0;0;"Hillingdon"
2126;43;3;19;125;1;0;0;0;24;0;1;1;"Lewisham"
2127;25;2;0;88;2;319;0;0;18;1;1;0;"Islington"
2128;40;2;16;125;1;0;0;0;22;0;1;0;"Havering"
2129;35;4;10;79;3;182;0;0;21;0;1;0;"Redbridge"
2130;60;3;36;31;2;0;0;0;4;1;1;0;"Kingston upon Thames"
2131;57;2;31;131;1;394;0;0;27;1;0;0;"Islington"
2132;44;1;19;70;2;230;1;0;2;0;0;0;"Westminster"
2133;61;3;36;38;3;82;0;0;9;1;1;0;"Barnet"
2134;33;1;7;83;1;0;1;1;25;1;1;0;"Havering"
2135;45;1;20;59;1;0;1;1;24;0;1;0;"Tower Hamlets"
2136;45;1;21;121;1;0;0;0;47;0;0;0;"Barking and Dagenham"
2137;64;2;38;42;3;137;0;0;7;0;1;0;"Lewisham"
2138;50;4;24;32;1;109;0;0;18;0;1;0;"Harrow"
2139;28;4;3;29;1;135;0;0;8;0;1;0;"Harrow"
2140;37;2;12;40;2;0;1;0;11;1;0;0;"Bromley"
2141;62;3;36;25;3;0;0;0;3;1;1;0;"Islington"
2142;29;4;5;21;2;89;0;0;4;1;0;0;"Lewisham"
2143;49;3;23;79;2;151;0;0;7;0;1;0;"Waltham Forest"
2144;46;2;22;52;3;221;0;0;21;0;0;0;"Hillingdon"
2145;60;4;34;61;2;229;0;0;17;0;0;0;"Enfield"
2146;55;2;31;25;1;0;0;0;2;0;0;0;"Croydon"
2147;33;1;8;155;3;0;0;0;74;0;0;1;"Islington"
2148;53;2;29;25;1;0;0;0;4;0;1;0;"Camden"
2149;50;4;24;80;1;0;0;0;49;0;1;0;"Merton"
2150;28;4;3;55;2;0;0;0;17;1;1;0;"Hackney"
2152;33;1;9;60;1;0;0;0;12;1;1;0;"Tower Hamlets"
2153;40;2;14;54;1;0;0;0;7;0;0;0;"Hillingdon"
2154;31;4;6;44;1;0;0;0;8;0;0;0;"Hackney"
2155;41;4;16;33;2;0;0;0;0;0;1;0;"Lewisham"
2156;52;2;27;45;2;121;0;0;20;1;0;0;"Bexley"
2157;65;4;35;55;3;89;0;0;16,7;1;1;0;"Croydon"
2158;48;1;24;134;1;0;0;0;50;1;0;0;"Barking and Dagenham"
2159;45;3;21;44;2;0;0;0;6;0;1;0;"Sutton"
2160;26;2;0;149;1;154;0;0;72;0;0;0;"Newham"
2161;64;2;38;22;3;0;1;0;2;0;0;0;"Lewisham"
2162;41;3;14;74;2;0;0;0;23,3;0;1;0;"Bexley"
2163;43;4;18;128;1;84;0;0;53;0;0;1;"Bexley"
2164;60;4;36;62;1;0;0;0;22;0;0;0;"Bexley"
2165;62;1;37;9;1;94;0;0;1;0;0;0;"Redbridge"
2166;46;2;21;9;3;0;0;0;7;0;1;0;"Tower Hamlets"
2167;36;2;11;15;2;119;0;0;3;0;0;0;"Hillingdon"
2168;31;4;5;28;1;0;0;0;8;0;0;0;"Westminster"
2169;43;3;18;83;3;0;0;0;5;1;0;0;"Harrow"
2170;46;1;22;73;3;117;0;0;8;0;0;0;"Westminster"
2171;50;4;26;42;2;151;0;0;11;0;1;0;"Waltham Forest"
2172;52;2;27;34;2;114;0;0;7;1;1;0;"Southwark"
2173;27;3;3;32;2;0;0;0;10;0;0;0;"Enfield"
2174;34;1;9;68;1;0;0;0;28;0;1;0;"Bexley"
2175;49;1;24;82;1;267;0;0;29;0;1;0;"Merton"
2176;52;2;26;19;2;0;0;0;7;1;0;0;"Hillingdon"
2177;37;2;11;60;1;181;0;0;28;1;0;0;"Barking and Dagenham"
2178;53;1;27;192;1;601;0;0;17;0;1;0;"Sutton"
2179;54;3;29;119;1;0;1;1;20;0;0;1;"Hillingdon"
2180;29;2;3;190;1;0;0;0;45;0;1;0;"Hackney"
2181;35;1;11;34;2;0;0;0;15;0;0;0;"Kingston upon Thames"
2182;32;4;6;44;1;0;1;1;2;1;1;0;"Havering"
2183;38;4;13;23;3;0;0;0;2;0;1;0;"Richmond upon Thames"
2184;44;4;20;171;1;567;0;1;7;1;1;1;"Sutton"
2185;44;1;20;43;3;0;1;0;3;1;0;0;"Hillingdon"
2186;48;1;22;139;1;0;0;1;0;1;1;0;"Waltham Forest"
2187;46;1;20;118;1;0;0;1;57;1;1;0;"Harrow"
2188;35;3;9;113;3;0;0;0;8;0;1;1;"Redbridge"
2189;56;3;32;98;3;0;0;0;39;0;0;1;"Hillingdon"
2190;49;1;24;70;1;0;0;0;29;1;0;0;"Redbridge"
2191;57;2;32;42;3;0;0;0;21;0;1;0;"Harrow"
2192;35;1;10;143;1;0;0;0;86;1;1;0;"Bexley"
2193;44;3;20;185;1;0;0;0;27;0;1;1;"Westminster"
2194;38;4;14;28;2;100;0;0;4;0;1;0;"Westminster"
2195;57;3;33;45;1;181;1;1;15;1;1;0;"Hillingdon"
2196;35;1;10;78;2;0;0;0;26;0;0;0;"Barnet"
2197;29;2;3;121;1;0;0;0;13;0;0;0;"Redbridge"
2198;58;1;32;59;1;0;0;0;16;0;1;0;"Kingston upon Thames"
2199;40;4;16;64;1;0;1;0;26,7;0;1;0;"Tower Hamlets"
2200;51;2;26;15;1;114;0;0;0;0;1;0;"Islington"
2201;61;1;36;10;1;0;0;0;1;0;0;0;"Brent"
2202;46;2;20;61;3;0;0;0;4;0;0;0;"Westminster"
2203;55;4;31;50;1;0;0;0;15;0;1;0;"Enfield"
2204;35;4;10;79;3;0;1;0;21;0;1;0;"Richmond upon Thames"
2205;60;1;34;35;1;0;0;0;2;0;1;0;"Newham"
2206;28;4;3;11;3;0;0;0;5;0;0;0;"Waltham Forest"
2207;43;1;19;128;1;0;0;0;47;0;1;0;"Redbridge"
2208;61;3;36;55;3;0;0;0;9;1;1;0;"Enfield"
2209;48;3;22;79;2;0;0;0;7;0;1;0;"Tower Hamlets"
2210;65;2;39;18;1;0;1;1;4;1;1;0;"Barking and Dagenham"
2211;45;2;19;91;2;0;1;0;17;0;1;0;"Lewisham"
2212;36;4;11;9;3;0;0;0;2;1;0;0;"Lewisham"
2213;45;2;20;62;3;0;0;0;22;0;1;0;"Hackney"
2214;60;1;34;59;1;231;0;0;16;0;1;0;"Sutton"
2215;47;1;22;25;1;148;0;0;1;0;1;0;"Harrow"
2216;32;4;7;54;1;0;1;0;13;0;1;0;"Merton"
2217;48;1;23;112;2;86;1;1;51;0;1;1;"Newham"
2218;33;1;8;125;1;0;0;0;0;1;1;0;"Barking and Dagenham"
2219;49;4;23;194;2;0;0;0;83;1;0;1;"Hackney"
2220;56;1;32;161;3;0;1;0;58;0;0;1;"Enfield"
2221;59;1;33;35;1;171;0;0;2;0;0;0;"Hillingdon"
2222;56;2;30;113;1;352;0;0;27;1;0;0;"Kingston upon Thames"
2223;30;2;4;25;2;0;0;0;3;0;0;0;"Merton"
2224;59;3;29;45;3;0;0;0;20;0;1;0;"Camden"
2225;38;2;13;119;1;221;0;0;78;0;0;0;"Havering"
2226;47;4;22;30;2;115;0;0;4;1;1;0;"Hounslow"
2227;54;4;29;79;2;0;1;0;38;0;1;0;"Kensington and Chelsea"
2228;34;1;9;178;3;0;0;0;8;0;0;1;"Waltham Forest"
2229;41;2;16;23;2;118;0;0;3;0;0;0;"Westminster"
2230;47;2;23;171;1;284;0;0;14;1;1;0;"Barking and Dagenham"
2231;44;4;19;74;3;0;0;0;19;0;0;0;"Havering"
2232;43;3;18;103;1;180;0;0;10;1;1;0;"Kensington and Chelsea"
2233;31;1;7;99;1;0;0;0;40;0;1;0;"Barking and Dagenham"
2234;28;4;2;43;3;0;0;0;13;1;1;0;"Westminster"
2235;55;4;25;23;3;88;0;0;4;0;0;0;"Hillingdon"
2236;42;1;17;91;2;199;0;0;1;1;1;0;"Harrow"
2237;53;1;29;93;2;256;0;0;27;0;1;0;"Croydon"
2238;30;1;6;154;1;0;0;0;60;0;0;0;"Kensington and Chelsea"
2239;65;3;40;21;3;0;0;0;1;1;0;0;"Harrow"
2240;43;2;18;65;3;0;0;0;22;0;1;0;"Camden"
2241;56;1;32;15;2;0;0;0;1;0;1;0;"Islington"
2242;25;3;0;52;3;159;0;0;26;0;0;0;"Kingston upon Thames"
2243;35;3;10;30;1;0;1;1;13;1;1;0;"Lewisham"
2244;50;1;26;42;2;0;0;0;16;0;1;0;"Barking and Dagenham"
2245;36;4;10;20;1;97;0;0;3;0;1;0;"Waltham Forest"
2246;34;4;8;60;2;0;0;0;22;1;0;0;"Barking and Dagenham"
2247;32;4;6;54;3;167;0;0;18;0;0;0;"Enfield"
2248;51;4;25;60;1;97;0;0;26;0;1;0;"Waltham Forest"
2249;52;3;25;41;2;0;0;0;10;0;1;0;"Kensington and Chelsea"
2250;65;3;39;30;2;0;0;0;7;1;1;0;"Barnet"
2251;51;2;24;21;2;0;0;0;10;0;1;0;"Enfield"
2252;37;1;13;105;2;0;0;0;8;1;0;0;"Hounslow"
2253;35;3;11;65;1;240;0;0;28;0;1;0;"Redbridge"
2254;67;2;41;20;1;80;0;0;4;0;0;0;"Waltham Forest"
2255;30;3;6;179;1;142;0;0;49;0;1;1;"Harrow"
2256;62;1;38;161;1;0;1;1;29;1;1;0;"Newham"
2257;42;1;17;82;3;0;0;0;37;0;1;0;"Hillingdon"
2258;48;1;22;43;2;112;0;0;12;0;1;0;"Lewisham"
2259;61;2;36;61;1;0;0;0;28;0;0;0;"Havering"
2260;36;4;6;90;3;0;1;0;18;0;0;0;"Hillingdon"
2261;48;1;24;90;2;334;0;0;26;0;1;0;"Tower Hamlets"
2262;65;2;39;21;1;0;0;0;4;0;0;0;"Brent"
2263;25;1;1;118;1;0;0;0;54;1;1;0;"Brent"
2264;55;2;30;44;2;0;0;0;20;0;1;0;"Harrow"
2265;63;1;37;110;3;0;0;0;41;0;0;1;"Newham"
2266;31;4;5;99;2;268;0;0;18;0;0;0;"Islington"
2267;43;3;17;98;1;0;0;0;11;0;0;0;"Harrow"
2268;28;3;4;69;2;80;0;0;7;0;1;0;"Kensington and Chelsea"
2269;37;3;11;82;2;218;0;0;9;1;1;0;"Merton"
2270;27;3;3;112;1;389;1;0;25;0;1;0;"Hackney"
2271;62;1;38;123;1;0;0;0;29;0;0;0;"Tower Hamlets"
2272;51;1;24;78;2;0;0;0;26,7;0;1;0;"Islington"
2273;56;3;30;59;1;159;1;0;8;0;1;0;"Greenwich"
2274;56;3;30;78;2;0;0;0;17;0;0;0;"Newham"
2275;44;4;19;49;3;89;0;0;19;0;1;0;"Merton"
2276;46;3;19;82;2;0;0;0;26,7;0;0;0;"Westminster"
2277;56;3;32;125;1;342;0;1;6;1;1;1;"Hillingdon"
